evaluate_random,evaluate_random,1,1,None
evaluate_version_1,evaluate_version_1,5,1,Player.WHITE
evaluate_version_1,evaluate_version_1,5,2,Player.WHITE
evaluate_version_1,evaluate_version_1,5,3,Player.WHITE
evaluate_version_1,evaluate_version_1,5,4,None
evaluate_version_1,evaluate_version_1,5,5,Player.WHITE
evaluate_version_1,evaluate_version_2,1,1,None
evaluate_version_1,evaluate_version_2,1,2,Player.BLUE
evaluate_version_1,evaluate_version_2,1,3,Player.BLUE
evaluate_version_1,evaluate_version_2,1,4,Player.BLUE
evaluate_version_1,evaluate_version_2,1,5,Player.BLUE
evaluate_version_1,evaluate_version_2,2,1,None
evaluate_version_1,evaluate_version_2,2,2,None
evaluate_version_1,evaluate_version_2,2,3,None
evaluate_version_1,evaluate_version_2,2,4,Player.BLUE
evaluate_version_1,evaluate_version_2,2,5,Player.BLUE
evaluate_version_1,evaluate_version_2,3,1,None
evaluate_version_1,evaluate_version_2,3,2,Player.BLUE
evaluate_version_1,evaluate_version_2,3,3,Player.BLUE
evaluate_version_1,evaluate_version_2,3,4,Player.BLUE
evaluate_version_1,evaluate_version_2,3,5,None
evaluate_version_1,evaluate_version_2,4,1,None
evaluate_version_1,evaluate_version_2,4,2,None
evaluate_version_1,evaluate_version_2,4,3,None
evaluate_version_1,evaluate_version_2,4,4,None
evaluate_version_1,evaluate_version_2,4,5,None
evaluate_version_1,evaluate_version_2,5,1,Player.WHITE
evaluate_version_1,evaluate_version_2,5,2,None
evaluate_version_1,evaluate_version_2,5,3,None
evaluate_version_1,evaluate_version_2,5,4,None
evaluate_version_1,evaluate_version_2,5,5,None
evaluate_version_1,evaluate_version_3,1,1,None
evaluate_version_1,evaluate_version_3,1,2,None
evaluate_version_1,evaluate_version_3,1,3,None
evaluate_version_1,evaluate_version_3,1,4,Player.BLUE
evaluate_version_1,evaluate_version_3,1,5,None
evaluate_version_1,evaluate_version_3,2,1,Player.BLUE
evaluate_version_1,evaluate_version_3,2,2,None
evaluate_version_1,evaluate_version_3,2,3,None
evaluate_version_1,evaluate_version_3,2,4,None
evaluate_version_1,evaluate_version_3,2,5,Player.BLUE
evaluate_version_1,evaluate_version_3,3,1,None
evaluate_version_1,evaluate_version_3,3,2,Player.WHITE
evaluate_version_1,evaluate_version_3,3,3,Player.BLUE
evaluate_version_1,evaluate_version_3,3,4,Player.BLUE
evaluate_version_1,evaluate_version_3,3,5,Player.BLUE
evaluate_version_1,evaluate_version_3,4,1,None
evaluate_version_1,evaluate_version_3,4,2,None
evaluate_version_1,evaluate_version_3,4,3,None
evaluate_version_1,evaluate_version_3,4,4,Player.BLUE
evaluate_version_1,evaluate_version_3,4,5,None
evaluate_version_1,evaluate_version_3,5,1,Player.BLUE
evaluate_version_1,evaluate_version_3,5,2,Player.WHITE
evaluate_version_1,evaluate_version_3,5,3,None
evaluate_version_1,evaluate_version_3,5,4,Player.BLUE
evaluate_version_1,evaluate_version_3,5,5,Player.BLUE
evaluate_version_2,evaluate_random,1,1,Player.WHITE
evaluate_version_2,evaluate_random,1,2,Player.WHITE
evaluate_version_2,evaluate_random,1,3,Player.WHITE
evaluate_version_2,evaluate_random,1,4,Player.WHITE
evaluate_version_2,evaluate_random,1,5,None
evaluate_version_2,evaluate_random,2,1,Player.WHITE
evaluate_version_2,evaluate_random,2,2,Player.WHITE
evaluate_version_2,evaluate_random,2,3,Player.WHITE
evaluate_version_2,evaluate_random,2,4,Player.WHITE
evaluate_version_2,evaluate_random,2,5,None
evaluate_version_2,evaluate_random,3,1,Player.WHITE
evaluate_version_2,evaluate_random,3,2,Player.WHITE
evaluate_version_2,evaluate_random,3,3,Player.WHITE
evaluate_version_2,evaluate_random,3,4,Player.WHITE
evaluate_version_2,evaluate_random,3,5,None
evaluate_version_2,evaluate_random,4,1,Player.WHITE
evaluate_version_2,evaluate_random,4,2,Player.WHITE
evaluate_version_2,evaluate_random,4,3,Player.WHITE
evaluate_version_2,evaluate_random,4,4,Player.WHITE
evaluate_version_2,evaluate_random,4,5,Player.WHITE
evaluate_version_2,evaluate_random,5,1,Player.WHITE
evaluate_version_2,evaluate_random,5,2,Player.WHITE
evaluate_version_2,evaluate_random,5,3,Player.WHITE
evaluate_version_2,evaluate_random,5,4,Player.WHITE
evaluate_version_2,evaluate_random,5,5,Player.WHITE
evaluate_version_2,evaluate_basic,1,1,Player.BLUE
evaluate_version_2,evaluate_basic,1,2,Player.BLUE
evaluate_version_2,evaluate_basic,1,3,Player.BLUE
evaluate_version_2,evaluate_basic,1,4,Player.BLUE
evaluate_version_2,evaluate_basic,1,5,Player.BLUE
evaluate_version_2,evaluate_basic,2,1,None
evaluate_version_2,evaluate_basic,2,2,None
evaluate_version_2,evaluate_basic,2,3,None
evaluate_version_2,evaluate_basic,2,4,None
evaluate_version_2,evaluate_basic,2,5,None
evaluate_version_2,evaluate_basic,3,1,None
evaluate_version_2,evaluate_basic,3,2,None
evaluate_version_2,evaluate_basic,3,3,None
evaluate_version_2,evaluate_basic,3,4,None
evaluate_version_2,evaluate_basic,3,5,Player.WHITE
evaluate_version_2,evaluate_basic,4,1,Player.WHITE
evaluate_version_2,evaluate_basic,4,2,Player.WHITE
evaluate_version_2,evaluate_basic,4,3,Player.WHITE
evaluate_version_2,evaluate_basic,4,4,None
evaluate_version_2,evaluate_basic,4,5,None
evaluate_version_2,evaluate_basic,5,1,Player.WHITE
evaluate_version_2,evaluate_basic,5,2,Player.WHITE
evaluate_version_2,evaluate_basic,5,3,None
evaluate_version_2,evaluate_basic,5,4,None
evaluate_version_2,evaluate_basic,5,5,Player.BLUE
evaluate_version_2,evaluate_version_1,1,1,Player.WHITE
evaluate_version_2,evaluate_version_1,1,2,Player.BLUE
evaluate_version_2,evaluate_version_1,1,3,None
evaluate_version_2,evaluate_version_1,1,4,Player.BLUE
evaluate_version_2,evaluate_version_1,1,5,None
evaluate_version_2,evaluate_version_1,2,1,Player.WHITE
evaluate_version_2,evaluate_version_1,2,2,None
evaluate_version_2,evaluate_version_1,2,3,None
evaluate_version_2,evaluate_version_1,2,4,None
evaluate_version_2,evaluate_version_1,2,5,None
evaluate_version_2,evaluate_version_1,3,1,Player.WHITE
evaluate_version_2,evaluate_version_1,3,2,None
evaluate_version_2,evaluate_version_1,3,3,None
evaluate_version_2,evaluate_version_1,3,4,Player.WHITE
evaluate_version_2,evaluate_version_1,3,5,Player.BLUE
evaluate_version_2,evaluate_version_1,4,1,Player.WHITE
evaluate_version_2,evaluate_version_1,4,2,Player.WHITE
evaluate_version_2,evaluate_version_1,4,3,None
evaluate_version_2,evaluate_version_1,4,4,None
evaluate_version_2,evaluate_version_1,4,5,None
evaluate_version_2,evaluate_version_1,5,1,Player.WHITE
evaluate_version_2,evaluate_version_1,5,2,Player.WHITE
evaluate_version_2,evaluate_version_1,5,3,None
evaluate_version_2,evaluate_version_1,5,4,None
evaluate_version_2,evaluate_version_1,5,5,None
evaluate_version_2,evaluate_version_2,1,1,Player.BLUE
evaluate_version_2,evaluate_version_2,1,2,Player.BLUE
evaluate_version_2,evaluate_version_2,1,3,Player.BLUE
evaluate_version_2,evaluate_version_2,1,4,Player.BLUE
evaluate_version_2,evaluate_version_2,1,5,Player.BLUE
evaluate_version_2,evaluate_version_2,2,1,Player.WHITE
evaluate_version_2,evaluate_version_2,2,2,Player.WHITE
evaluate_version_2,evaluate_version_2,2,3,None
evaluate_version_2,evaluate_version_2,2,4,None
evaluate_version_2,evaluate_version_2,2,5,Player.BLUE
evaluate_version_2,evaluate_version_2,3,1,Player.WHITE
evaluate_version_2,evaluate_version_2,3,2,None
evaluate_version_2,evaluate_version_2,3,3,None
evaluate_version_2,evaluate_version_2,3,4,None
evaluate_version_2,evaluate_version_2,3,5,None
evaluate_version_2,evaluate_version_2,4,1,Player.WHITE
evaluate_version_2,evaluate_version_2,4,2,None
evaluate_version_2,evaluate_version_2,4,3,None
evaluate_version_2,evaluate_version_2,4,4,None
evaluate_version_2,evaluate_version_2,4,5,None
evaluate_version_2,evaluate_version_2,5,1,None
evaluate_version_2,evaluate_version_2,5,2,None
evaluate_version_2,evaluate_version_2,5,3,None
evaluate_version_2,evaluate_version_2,5,4,None
evaluate_version_2,evaluate_version_2,5,5,None
evaluate_version_2,evaluate_version_3,1,1,Player.BLUE
evaluate_version_2,evaluate_version_3,1,2,Player.BLUE
evaluate_version_2,evaluate_version_3,1,3,Player.BLUE
evaluate_version_2,evaluate_version_3,1,4,Player.BLUE
evaluate_version_2,evaluate_version_3,1,5,Player.BLUE
evaluate_version_2,evaluate_version_3,2,1,None
evaluate_version_2,evaluate_version_3,2,2,None
evaluate_version_2,evaluate_version_3,2,3,Player.WHITE
evaluate_version_2,evaluate_version_3,2,4,None
evaluate_version_2,evaluate_version_3,2,5,None
evaluate_version_2,evaluate_version_3,3,1,None
evaluate_version_2,evaluate_version_3,3,2,None
evaluate_version_2,evaluate_version_3,3,3,Player.BLUE
evaluate_version_2,evaluate_version_3,3,4,None
evaluate_version_2,evaluate_version_3,3,5,None
evaluate_version_2,evaluate_version_3,4,1,Player.WHITE
evaluate_version_2,evaluate_version_3,4,2,Player.WHITE
evaluate_version_2,evaluate_version_3,4,3,None
evaluate_version_2,evaluate_version_3,4,4,None
evaluate_version_2,evaluate_version_3,4,5,None
evaluate_version_2,evaluate_version_3,5,1,Player.WHITE
evaluate_version_2,evaluate_version_3,5,2,None
evaluate_version_2,evaluate_version_3,5,3,Player.WHITE
evaluate_version_2,evaluate_version_3,5,4,None
evaluate_version_2,evaluate_version_3,5,5,None
evaluate_version_3,evaluate_random,1,1,Player.WHITE
evaluate_version_3,evaluate_random,1,2,Player.WHITE
evaluate_version_3,evaluate_random,1,3,None
evaluate_version_3,evaluate_random,1,4,None
evaluate_version_3,evaluate_random,1,5,Player.BLUE
evaluate_version_3,evaluate_random,2,1,Player.WHITE
evaluate_version_3,evaluate_random,2,2,Player.WHITE
evaluate_version_3,evaluate_random,2,3,None
evaluate_version_3,evaluate_random,2,4,Player.WHITE
evaluate_version_3,evaluate_random,2,5,Player.WHITE
evaluate_version_3,evaluate_random,3,1,Player.WHITE
evaluate_version_3,evaluate_random,3,2,Player.WHITE
evaluate_version_3,evaluate_random,3,3,None
evaluate_version_3,evaluate_random,3,4,None
evaluate_version_3,evaluate_random,3,5,Player.WHITE
evaluate_version_3,evaluate_random,4,1,Player.WHITE
evaluate_version_3,evaluate_random,4,2,Player.WHITE
evaluate_version_3,evaluate_random,4,3,Player.WHITE
evaluate_version_3,evaluate_random,4,4,Player.WHITE
evaluate_version_3,evaluate_random,4,5,None
evaluate_version_3,evaluate_random,5,1,Player.WHITE
evaluate_version_3,evaluate_random,5,2,Player.WHITE
evaluate_version_3,evaluate_random,5,3,Player.WHITE
evaluate_version_3,evaluate_random,5,4,None
evaluate_version_3,evaluate_random,5,5,Player.WHITE
evaluate_version_3,evaluate_basic,1,1,Player.BLUE
evaluate_version_3,evaluate_basic,1,2,Player.BLUE
evaluate_version_3,evaluate_basic,1,3,Player.BLUE
evaluate_version_3,evaluate_basic,1,4,Player.BLUE
evaluate_version_3,evaluate_basic,1,5,Player.BLUE
evaluate_version_3,evaluate_basic,2,1,Player.WHITE
evaluate_version_3,evaluate_basic,2,2,Player.WHITE
evaluate_version_3,evaluate_basic,2,3,None
evaluate_version_3,evaluate_basic,2,4,None
evaluate_version_3,evaluate_basic,2,5,None
evaluate_version_3,evaluate_basic,3,1,Player.WHITE
evaluate_version_3,evaluate_basic,3,2,Player.BLUE
evaluate_version_3,evaluate_basic,3,3,None
evaluate_version_3,evaluate_basic,3,4,None
evaluate_version_3,evaluate_basic,3,5,None
evaluate_version_3,evaluate_basic,4,1,None
evaluate_version_3,evaluate_basic,4,2,Player.BLUE
evaluate_version_3,evaluate_basic,4,3,Player.WHITE
evaluate_version_3,evaluate_basic,4,4,Player.BLUE
evaluate_version_3,evaluate_basic,4,5,Player.WHITE
evaluate_version_3,evaluate_basic,5,1,None
evaluate_version_3,evaluate_basic,5,2,Player.WHITE
evaluate_version_3,evaluate_basic,5,3,None
evaluate_version_3,evaluate_basic,5,4,None
evaluate_version_3,evaluate_basic,5,5,None
evaluate_version_3,evaluate_version_1,1,1,None
evaluate_version_3,evaluate_version_1,1,2,Player.BLUE
evaluate_version_3,evaluate_version_1,1,3,None
evaluate_version_3,evaluate_version_1,1,4,Player.BLUE
evaluate_version_3,evaluate_version_1,1,5,None
evaluate_version_3,evaluate_version_1,2,1,Player.WHITE
evaluate_version_3,evaluate_version_1,2,2,Player.WHITE
evaluate_version_3,evaluate_version_1,2,3,None
evaluate_version_3,evaluate_version_1,2,4,Player.BLUE
evaluate_version_3,evaluate_version_1,2,5,None
evaluate_version_3,evaluate_version_1,3,1,None
evaluate_version_3,evaluate_version_1,3,2,None
evaluate_version_3,evaluate_version_1,3,3,None
evaluate_version_3,evaluate_version_1,3,4,None
evaluate_version_3,evaluate_version_1,3,5,None
evaluate_version_3,evaluate_version_1,4,1,Player.WHITE
evaluate_version_3,evaluate_version_1,4,2,Player.WHITE
evaluate_version_3,evaluate_version_1,4,3,Player.WHITE
evaluate_version_3,evaluate_version_1,4,4,Player.WHITE
evaluate_version_3,evaluate_version_1,4,5,None
evaluate_version_3,evaluate_version_1,5,1,Player.BLUE
evaluate_version_3,evaluate_version_1,5,2,Player.BLUE
evaluate_version_3,evaluate_version_1,5,3,None
evaluate_version_3,evaluate_version_1,5,4,None
evaluate_version_3,evaluate_version_1,5,5,Player.BLUE
evaluate_version_3,evaluate_version_2,1,1,Player.BLUE
evaluate_version_3,evaluate_version_2,1,2,None
evaluate_version_3,evaluate_version_2,1,3,Player.BLUE
evaluate_version_3,evaluate_version_2,1,4,Player.BLUE
evaluate_version_3,evaluate_version_2,1,5,Player.BLUE
evaluate_version_3,evaluate_version_2,2,1,Player.WHITE
evaluate_version_3,evaluate_version_2,2,2,Player.BLUE
evaluate_version_3,evaluate_version_2,2,3,None
evaluate_version_3,evaluate_version_2,2,4,Player.BLUE
evaluate_version_3,evaluate_version_2,2,5,Player.BLUE
evaluate_version_3,evaluate_version_2,3,1,None
evaluate_version_3,evaluate_version_2,3,2,None
evaluate_version_3,evaluate_version_2,3,3,None
evaluate_version_3,evaluate_version_2,3,4,Player.BLUE
evaluate_version_3,evaluate_version_2,3,5,Player.BLUE
evaluate_version_3,evaluate_version_2,4,1,None
evaluate_version_3,evaluate_version_2,4,2,None
evaluate_version_3,evaluate_version_2,4,3,Player.BLUE
evaluate_version_3,evaluate_version_2,4,4,None
evaluate_version_3,evaluate_version_2,4,5,None
evaluate_version_3,evaluate_version_2,5,1,None
evaluate_version_3,evaluate_version_2,5,2,None
evaluate_version_3,evaluate_version_2,5,3,None
evaluate_version_3,evaluate_version_2,5,4,None
evaluate_version_3,evaluate_version_2,5,5,None
evaluate_version_3,evaluate_version_3,1,1,Player.BLUE
evaluate_version_3,evaluate_version_3,1,2,Player.BLUE
evaluate_version_3,evaluate_version_3,1,3,Player.BLUE
evaluate_version_3,evaluate_version_3,1,4,Player.BLUE
evaluate_version_3,evaluate_version_3,1,5,Player.BLUE
evaluate_version_3,evaluate_version_3,2,1,Player.WHITE
evaluate_version_3,evaluate_version_3,2,2,None
evaluate_version_3,evaluate_version_3,2,3,None
evaluate_version_3,evaluate_version_3,2,4,None
evaluate_version_3,evaluate_version_3,2,5,None
evaluate_version_3,evaluate_version_3,3,1,Player.WHITE
evaluate_version_3,evaluate_version_3,3,2,None
evaluate_version_3,evaluate_version_3,3,3,None
evaluate_version_3,evaluate_version_3,3,4,None
evaluate_version_3,evaluate_version_3,3,5,None
evaluate_version_3,evaluate_version_3,4,1,None
evaluate_version_3,evaluate_version_3,4,2,Player.BLUE
evaluate_version_3,evaluate_version_3,4,3,Player.WHITE
evaluate_version_3,evaluate_version_3,4,4,None
evaluate_version_3,evaluate_version_3,4,5,None
evaluate_version_3,evaluate_version_3,5,1,None
evaluate_version_3,evaluate_version_3,5,2,Player.WHITE
evaluate_version_3,evaluate_version_3,5,3,Player.WHITE
evaluate_version_3,evaluate_version_3,5,4,None
evaluate_version_3,evaluate_version_3,5,5,None
